Battle,Turn,Player_HP,Agent_HP
2446,7,15,32
2446,8,15,30
2446,9,-5,5
2447,1,71,50
2447,2,57,41
2447,3,42,26
2447,4,32,22
2447,5,17,6
2447,6,7,6
2447,7,7,-5
2448,1,72,60
2448,2,59,48
2448,3,45,37
2448,4,35,28
2448,5,25,13
2448,6,11,5
2448,7,11,-8
2449,1,75,75
2449,2,71,63
2449,3,67,53
2449,4,64,38
2449,5,51,26
2449,6,47,6
2449,7,47,-2
2450,1,60,67
2450,2,45,47
2450,3,30,37
2450,4,20,27
2450,5,17,27
2450,6,9,14
2450,7,7,14
2450,8,5,14
2450,9,-9,3
2451,1,60,62
2451,2,48,42
2451,3,48,42
2451,4,43,38
2451,5,34,34
2451,6,34,30
2451,7,21,16
2451,8,15,1
2451,9,10,1
2451,10,10,-11
2452,1,75,75
2452,2,59,60
2452,3,47,49
2452,4,36,33
2452,5,36,33
2452,6,42,33
2452,7,48,33
2452,8,43,30
2452,9,43,30
2452,10,43,30
2452,11,32,21
2452,12,24,17
2452,13,32,17
2452,14,19,5
2452,15,18,5
2452,16,13,5
2452,17,13,-7
2453,1,71,50
2453,2,71,48
2453,3,59,37
2453,4,44,27
2453,5,40,13
2453,6,25,1
2453,7,31,1
2453,8,31,-13
2454,1,55,75
2454,2,49,55
2454,3,34,35
2454,4,32,35
2454,5,18,22
2454,6,18,22
2454,7,13,22
2454,8,13,22
2454,9,19,22
2454,10,18,22
2454,11,6,2
2454,12,6,-11
2455,1,67,70
2455,2,56,60
2455,3,44,49
2455,4,32,34
2455,5,18,22
2455,6,8,8
2455,7,15,8
2455,8,25,18
2455,9,17,8
2455,10,12,8
2455,11,12,13
2455,12,11,13
2455,13,18,13
2455,14,28,23
2455,15,29,23
2455,16,4,17
2455,17,11,17
2455,18,9,4
2455,19,19,14
2455,20,17,14
2455,21,13,14
2455,22,13,-1
2456,1,55,60
2456,2,44,45
2456,3,29,31
2456,4,21,18
2456,5,31,28
2456,6,21,16
2456,7,29,16
2456,8,29,14
2456,9,25,14
2456,10,25,11
2456,11,25,-4
2457,1,63,65
2457,2,63,65
2457,3,50,53
2457,4,44,41
2457,5,44,39
2457,6,34,27
2457,7,23,13
2457,8,23,13
2457,9,28,13
2457,10,17,1
2457,11,17,-10
2458,1,55,62
2458,2,43,50
2458,3,33,44
2458,4,20,34
2458,5,8,28
2458,6,8,28
2458,7,18,38
2458,8,-2,24
2459,1,55,61
2459,2,44,51
2459,3,24,36
2459,4,9,36
2459,5,7,36
2459,6,14,36
2459,7,20,36
2459,8,21,36
2459,9,19,22
2459,10,15,22
2459,11,5,22
2459,12,0,22
2460,1,50,75
2460,2,41,50
2460,3,37,50
2460,4,23,30
2460,5,18,30
2460,6,6,15
2460,7,2,15
2460,8,2,-1
2461,1,60,66
2461,2,58,52
2461,3,58,48
2461,4,68,58
2461,5,62,43
2461,6,50,23
2461,7,30,17
2461,8,30,15
2461,9,14,11
2461,10,24,21
2461,11,34,31
2461,12,34,21
2461,13,34,18
2461,14,24,7
2461,15,23,7
2461,16,33,17
2461,17,13,4
2461,18,23,14
2461,19,27,14
2461,20,23,4
2461,21,33,14
2461,22,33,11
2461,23,33,16
2461,24,33,22
2461,25,29,12
2461,26,13,8
2461,27,13,-7
2462,1,59,73
2462,2,49,58
2462,3,24,47
2462,4,20,35
2462,5,5,35
2462,6,0,20
2463,1,66,64
2463,2,53,56
2463,3,38,44
2463,4,27,33
2463,5,25,18
2463,6,33,18
2463,7,23,16
2463,8,8,1
2463,9,6,1
2463,10,1,1
2463,11,1,-8
2464,1,75,71
2464,2,60,61
2464,3,58,61
2464,4,43,41
2464,5,33,31
2464,6,25,21
2464,7,12,7
2464,8,12,-4
2465,1,69,63
2465,2,54,53
2465,3,50,47
2465,4,48,47
2465,5,40,35
2465,6,34,31
2465,7,29,18
2465,8,19,8
2465,9,19,-17
2466,1,65,61
2466,2,75,71
2466,3,75,71
2466,4,65,56
2466,5,45,41
2466,6,43,26
2466,7,31,12
2466,8,16,4
2466,9,16,4
2466,10,14,4
2466,11,14,-2
2467,1,65,62
2467,2,52,56
2467,3,50,56
2467,4,35,48
2467,5,31,48
2467,6,21,36
2467,7,25,36
2467,8,25,36
2467,9,24,36
2467,10,31,36
2467,11,16,33
2467,12,1,33
2467,13,-2,33
2468,1,61,60
2468,2,51,51
2468,3,51,48
2468,4,37,36
2468,5,25,26
2468,6,12,14
2468,7,8,14
2468,8,-7,3
2469,1,60,75
2469,2,40,65
2469,3,30,53
2469,4,38,53
2469,5,30,41
2469,6,22,26
2469,7,19,26
2469,8,14,26
2469,9,2,18
2469,10,2,18
2469,11,-2,7
2470,1,60,62
2470,2,56,62
2470,3,43,42
2470,4,29,32
2470,5,29,36
2470,6,20,22
2470,7,16,22
2470,8,11,22
2470,9,21,32
2470,10,23,32
2470,11,29,32
2470,12,13,20
2470,13,11,20
2470,14,-9,4
2471,1,75,75
2471,2,67,63
2471,3,52,47
2471,4,44,44
2471,5,40,34
2471,6,28,19
2471,7,28,-6
2472,1,65,60
2472,2,55,56
2472,3,42,53
2472,4,30,43
2472,5,15,43
2472,6,13,43
2472,7,23,53
2472,8,-2,38
2473,1,65,60
2473,2,52,40
2473,3,32,30
2473,4,17,25
2473,5,2,19
2473,6,12,29
2473,7,6,29
2473,8,6,29
2473,9,8,29
2473,10,-17,21
2474,1,69,67
2474,2,63,55
2474,3,62,55
2474,4,49,43
2474,5,34,31
2474,6,22,23
2474,7,18,23
2474,8,4,17
2474,9,-6,17
2475,1,61,63
2475,2,51,43
2475,3,48,35
2475,4,37,27
2475,5,22,16
2475,6,22,-4
2476,1,63,50
2476,2,65,50
2476,3,50,45
2476,4,47,33
2476,5,34,18
2476,6,9,5
2476,7,6,5
2476,8,6,-15
2477,1,65,66
2477,2,54,56
2477,3,41,48
2477,4,37,48
2477,5,37,50
2477,6,26,36
2477,7,6,32
2477,8,-4,17
2478,1,61,75
2478,2,57,67
2478,3,42,55
2478,4,27,45
2478,5,16,39
2478,6,14,39
2478,7,18,39
2478,8,7,35
2478,9,-2,23
2479,1,69,65
2479,2,65,55
2479,3,70,55
2479,4,66,50
2479,5,63,38
2479,6,49,27
2479,7,41,23
2479,8,33,12
2479,9,33,0
2480,1,62,59
2480,2,59,46
2480,3,44,26
2480,4,35,16
2480,5,23,2
2480,6,29,2
2480,7,29,-3
2481,1,62,60
2481,2,58,48
2481,3,48,23
2481,4,33,8
2481,5,33,0
2482,1,66,75
2482,2,46,64
2482,3,41,61
2482,4,39,47
2482,5,35,41
2482,6,35,36
2482,7,32,36
2482,8,40,36
2482,9,36,21
2482,10,21,13
2482,11,18,13
2482,12,13,13
2482,13,13,-2
2483,1,71,71
2483,2,67,61
2483,3,65,49
2483,4,54,41
2483,5,39,21
2483,6,27,9
2483,7,14,3
2483,8,20,3
2483,9,20,-10
2484,1,65,62
2484,2,62,56
2484,3,60,36
2484,4,60,42
2484,5,44,27
2484,6,44,25
2484,7,29,13
2484,8,29,11
2484,9,29,-2
2485,1,71,64
2485,2,69,44
2485,3,44,38
2485,4,28,26
2485,5,24,18
2485,6,31,18
2485,7,31,18
2485,8,29,5
2485,9,29,-7
2486,1,60,66
2486,2,56,56
2486,3,46,48
2486,4,34,38
2486,5,28,25
2486,6,12,17
2486,7,4,5
2486,8,0,5
2487,1,60,75
2487,2,45,66
2487,3,36,56
2487,4,31,46
2487,5,18,34
2487,6,18,34
2487,7,22,34
2487,8,6,23
2487,9,16,33
2487,10,4,23
2487,11,-2,8
2488,1,75,71
2488,2,65,57
2488,3,63,57
2488,4,63,51
2488,5,61,41
2488,6,69,41
2488,7,67,32
2488,8,62,23
2488,9,59,7
2488,10,43,1
2488,11,43,-5
2489,1,63,73
2489,2,54,64
2489,3,43,53
2489,4,28,39
2489,5,23,39
2489,6,8,24
2489,7,-12,20
2490,1,55,64
2490,2,42,58
2490,3,47,58
2490,4,53,58
2490,5,60,58
2490,6,56,44
2490,7,41,30
2490,8,29,18
2490,9,29,-2
2491,1,63,63
2491,2,54,53
2491,3,52,45
2491,4,52,43
2491,5,42,31
2491,6,42,28
2491,7,37,28
2491,8,23,15
2491,9,18,15
2491,10,8,2
2491,11,13,2
2491,12,19,2
2491,13,19,-18
2492,1,66,60
2492,2,54,48
2492,3,43,38
2492,4,43,28
2492,5,41,28
2492,6,27,17
2492,7,27,23
2492,8,27,20
2492,9,17,14
2492,10,13,14
2492,11,3,3
2492,12,13,13
2492,13,13,13
2492,14,-7,7
2493,1,70,75
2493,2,54,65
2493,3,44,57
2493,4,40,44
2493,5,30,32
2493,6,18,19
2493,7,18,19
2493,8,13,19
2493,9,19,19
2493,10,9,19
2493,11,-6,19
2494,1,60,55
2494,2,56,44
2494,3,56,45
2494,4,56,40
2494,5,46,29
2494,6,42,23
2494,7,31,13
2494,8,28,5
2494,9,28,-15
2495,1,50,71
2495,2,40,61
2495,3,30,49
2495,4,17,39
2495,5,21,39
2495,6,23,39
2495,7,13,39
2495,8,15,39
2495,9,-5,30
2496,1,71,66
2496,2,75,75
2496,3,61,69
2496,4,50,54
2496,5,35,40
2496,6,22,26
2496,7,7,11
2496,8,3,11
2496,9,3,11
2496,10,-7,5
2497,1,66,50
2497,2,66,40
2497,3,66,42
2497,4,53,30
2497,5,51,16
2497,6,47,5
2497,7,47,-3
2498,1,64,59
2498,2,54,48
2498,3,49,44
2498,4,49,46
2498,5,49,47
2498,6,49,45
2498,7,49,35
2498,8,49,31
2498,9,49,33
2498,10,46,17
2498,11,46,-8
2499,1,55,61
2499,2,43,51
2499,3,33,51
2499,4,18,41
2499,5,20,41
2499,6,22,41
2499,7,12,41
2499,8,16,41
2499,9,20,41
2499,10,27,41
2499,11,21,28
2499,12,21,28
2499,13,16,28
2499,14,14,28
2499,15,18,28
2499,16,18,28
2499,17,26,28
2499,18,13,18
2499,19,1,12
2499,20,1,-4
2500,1,62,75
2500,2,42,55
2500,3,42,57
2500,4,22,43
2500,5,10,31
2500,6,4,31
2500,7,-2,18
2501,1,69,63
2501,2,61,55
2501,3,61,55
2501,4,61,56
2501,5,71,66
2501,6,71,56
2501,7,71,46
2501,8,71,46
2501,9,71,46
2501,10,71,31
2501,11,75,41
2501,12,63,30
2501,13,52,27
2501,14,40,21
2501,15,40,19
2501,16,40,24
2501,17,50,34
2501,18,50,38
2501,19,50,36
2501,20,50,26
2501,21,35,15
2501,22,31,1
2501,23,29,1
2501,24,29,-14
2502,1,62,60
2502,2,62,58
2502,3,72,68
2502,4,72,68
2502,5,72,73
2502,6,58,65
2502,7,46,55
2502,8,42,42
2502,9,30,32
2502,10,28,21
2502,11,28,22
2502,12,28,22
2502,13,28,-3
2503,1,62,60
2503,2,60,49
2503,3,55,49
2503,4,52,37
2503,5,52,41
2503,6,62,51
2503,7,72,61
2503,8,72,60
2503,9,72,60
2503,10,67,48
2503,11,75,58
2503,12,75,59
2503,13,63,49
2503,14,59,40
2503,15,59,30
2503,16,49,24
2503,17,38,12
2503,18,38,-8
2504,1,75,69
2504,2,55,49
2504,3,46,41
2504,4,41,29
2504,5,39,17
2504,6,35,4
2504,7,35,-4
2505,1,67,69
2505,2,52,54
2505,3,37,45
2505,4,27,25
2505,5,13,15
2505,6,10,15
2505,7,-1,3
2506,1,63,75
2506,2,55,65
2506,3,42,49
2506,4,32,41
2506,5,18,27
2506,6,12,2
2506,7,7,2
2506,8,6,2
2506,9,6,-9
2507,1,69,64
2507,2,66,54
2507,3,66,59
2507,4,66,57
2507,5,75,67
2507,6,75,69
2507,7,75,67
2507,8,75,68
2507,9,75,63
2507,10,75,58
2507,11,75,54
2507,12,70,44
2507,13,70,52
2507,14,70,51
2507,15,65,41
2507,16,65,37
2507,17,65,43
2507,18,65,37
2507,19,65,41
2507,20,52,29
2507,21,32,19
2507,22,27,13
2507,23,27,0
2508,1,65,69
2508,2,55,59
2508,3,45,49
2508,4,35,40
2508,5,35,40
2508,6,21,32
2508,7,23,32
2508,8,29,32
2508,9,17,17
2508,10,12,17
2508,11,16,17
2508,12,15,17
2508,13,21,17
2508,14,31,27
2508,15,27,15
2508,16,24,9
2508,17,24,-2
2509,1,59,60
2509,2,47,54
2509,3,22,34
2509,4,32,44
2509,5,20,29
2509,6,7,15
2509,7,-4,2
2510,1,69,64
2510,2,54,49
2510,3,50,29
2510,4,45,18
2510,5,43,3
2510,6,43,-10
2511,1,75,74
2511,2,67,62
2511,3,58,48
2511,4,43,36
2511,5,43,26
2511,6,35,13
2511,7,24,7
2511,8,14,7
2511,9,14,-9
2512,1,75,70
2512,2,60,64
2512,3,60,68
2512,4,50,64
2512,5,35,49
2512,6,25,39
2512,7,23,39
2512,8,18,39
2512,9,20,39
2512,10,26,39
2512,11,18,29
2512,12,18,29
2512,13,6,18
2512,14,6,18
2512,15,4,18
2512,16,-1,3
2513,1,65,60
2513,2,61,50
2513,3,46,39
2513,4,43,23
2513,5,43,27
2513,6,31,14
2513,7,21,12
2513,8,6,12
2513,9,6,12
2513,10,-9,2
2514,1,60,75
2514,2,48,72
2514,3,37,57
2514,4,26,42
2514,5,11,38
2514,6,5,26
2514,7,0,26
2515,1,50,59
2515,2,36,47
2515,3,21,35
2515,4,28,35
2515,5,8,27
2515,6,-5,12
2516,1,63,73
2516,2,48,69
2516,3,35,58
2516,4,22,44
2516,5,20,44
2516,6,24,44
2516,7,34,54
2516,8,21,44
2516,9,10,38
2516,10,2,23
2516,11,-2,23
2517,1,59,75
2517,2,44,69
2517,3,32,60
2517,4,19,51
2517,5,4,40
2517,6,-7,30
2518,1,63,60
2518,2,63,50
2518,3,61,35
2518,4,45,29
2518,5,35,9
2518,6,31,9
2518,7,31,-1
2519,1,67,75
2519,2,61,50
2519,3,61,45
2519,4,45,31
2519,5,29,15
2519,6,24,5
2519,7,19,5
2519,8,24,5
2519,9,9,5
2519,10,9,-3
2520,1,69,70
2520,2,67,60
2520,3,55,54
2520,4,40,50
2520,5,28,36
2520,6,18,21
2520,7,25,21
2520,8,11,6
2520,9,10,6
2520,10,7,6
2520,11,6,6
2520,12,6,6
2520,13,6,6
2520,14,1,6
2520,15,11,16
2520,16,7,16
2520,17,1,1
2520,18,1,-19
2521,1,72,62
2521,2,61,50
2521,3,58,37
2521,4,48,37
2521,5,33,25
2521,6,30,15
2521,7,10,11
2521,8,10,11
2521,9,10,11
2521,10,7,11
2521,11,7,-9
2522,1,71,55
2522,2,64,55
2522,3,54,47
2522,4,46,41
2522,5,35,38
2522,6,25,28
2522,7,12,23
2522,8,20,23
2522,9,30,33
2522,10,20,18
2522,11,18,18
2522,12,8,10
2522,13,-2,2
2523,1,65,61
2523,2,51,46
2523,3,42,33
2523,4,30,18
2523,5,18,13
2523,6,18,0
2524,1,67,61
2524,2,55,49
2524,3,43,39
2524,4,43,35
2524,5,28,33
2524,6,17,17
2524,7,16,17
2524,8,0,3
2525,1,63,75
2525,2,51,71
2525,3,38,60
2525,4,27,56
2525,5,2,50
2525,6,-13,50
2526,1,55,64
2526,2,40,53
2526,3,29,45
2526,4,21,34
2526,5,1,24
2526,6,-4,24
2527,1,67,61
2527,2,67,61
2527,3,62,51
2527,4,47,45
2527,5,33,35
2527,6,18,20
2527,7,4,7
2527,8,1,7
2527,9,-4,7
2528,1,67,63
2528,2,51,53
2528,3,39,43
2528,4,29,30
2528,5,19,16
2528,6,17,16
2528,7,3,3
2528,8,1,3
2528,9,1,0
2529,1,75,75
2529,2,71,63
2529,3,60,52
2529,4,57,41
2529,5,37,28
2529,6,29,16
2529,7,29,16
2529,8,15,4
2529,9,12,4
2529,10,12,-7
2530,1,67,59
2530,2,67,60
2530,3,64,60
2530,4,53,52
2530,5,58,52
2530,6,44,42
2530,7,34,31
2530,8,24,23
2530,9,9,10
2530,10,9,-5
2531,1,66,67
2531,2,66,67
2531,3,54,55
2531,4,54,53
2531,5,41,51
2531,6,41,49
2531,7,21,39
2531,8,31,49
2531,9,31,50
2531,10,21,35
2531,11,18,35
2531,12,14,35
2531,13,12,35
2531,14,10,35
2531,15,-6,21
2532,1,55,65
2532,2,50,65
2532,3,47,65
2532,4,37,54
2532,5,24,49
2532,6,22,49
2532,7,28,49
2532,8,16,37
2532,9,5,27
2532,10,10,27
2532,11,6,27
2532,12,5,27
2532,13,2,27
2532,14,-9,15
2533,1,50,62
2533,2,47,58
2533,3,43,46
2533,4,30,31
2533,5,40,41
2533,6,31,33
2533,7,16,27
2533,8,18,27
2533,9,8,12
2533,10,12,12
2533,11,12,0
2534,1,50,75
2534,2,46,60
2534,3,46,60
2534,4,46,55
2534,5,56,65
2534,6,42,59
2534,7,42,56
2534,8,42,50
2534,9,36,42
2534,10,32,30
2534,11,17,26
2534,12,2,16
2534,13,12,26
2534,14,22,36
2534,15,22,35
2534,16,22,35
2534,17,22,30
2534,18,16,30
2534,19,10,30
2534,20,20,40
2534,21,30,50
2534,22,30,47
2534,23,30,44
2534,24,30,40
2534,25,40,50
2534,26,38,38
2534,27,24,30
2534,28,26,30
2534,29,11,21
2534,30,8,7
2534,31,7,7
2534,32,-1,5
2535,1,75,71
2535,2,67,62
2535,3,63,62
2535,4,57,47
2535,5,48,43
2535,6,37,23
2535,7,31,8
2535,8,31,0
2536,1,65,65
2536,2,49,59
2536,3,49,54
2536,4,39,52
2536,5,39,58
2536,6,29,48
2536,7,17,37
2536,8,21,37
2536,9,15,37
2536,10,14,37
2536,11,8,27
2536,12,-4,15
2537,1,59,61
2537,2,55,51
2537,3,44,39
2537,4,29,24
2537,5,19,18
2537,6,19,18
2537,7,18,18
2537,8,23,18
2537,9,21,18
2537,10,29,18
2537,11,26,18
2537,12,28,18
2537,13,17,5
2537,14,15,5
2537,15,15,-5
2538,1,55,65
2538,2,51,65
2538,3,35,57
2538,4,35,55
2538,5,35,49
2538,6,25,39
2538,7,35,49
2538,8,33,41
2538,9,19,27
2538,10,4,13
2538,11,-1,13
2539,1,69,63
2539,2,55,55
2539,3,43,52
2539,4,35,27
2539,5,15,12
2539,6,10,12
2539,7,10,-2
2540,1,75,75
2540,2,67,71
2540,3,55,63
2540,4,55,64
2540,5,51,51
2540,6,41,40
2540,7,29,25
2540,8,18,23
2540,9,12,9
2540,10,8,9
2540,11,16,9
2540,12,16,9
2540,13,11,9
2540,14,11,-4
2541,1,65,65
2541,2,55,63
2541,3,47,50
2541,4,43,30
2541,5,34,16
2541,6,34,-9
2542,1,66,60
2542,2,58,52
2542,3,48,27
2542,4,32,17
2542,5,27,11
2542,6,27,-3
2543,1,60,60
2543,2,45,35
2543,3,45,41
2543,4,30,21
2543,5,16,10
2543,6,16,-4
2544,1,65,50
2544,2,65,50
2544,3,40,35
2544,4,26,22
2544,5,14,18
2544,6,12,18
2544,7,12,-7
2545,1,72,63
2545,2,62,57
2545,3,47,45
2545,4,36,41
2545,5,26,37
2545,6,24,27
2545,7,9,18
2545,8,17,18
2545,9,-3,4
2546,1,70,55
2546,2,56,46
2546,3,47,36
2546,4,44,22
2546,5,40,8
2546,6,40,-1
2547,1,71,66
2547,2,61,41
2547,3,45,29
2547,4,25,17
2547,5,14,5
2547,6,12,5
2547,7,12,-5
2548,1,75,60
2548,2,75,58
2548,3,71,58
2548,4,59,47
2548,5,54,35
2548,6,46,24
2548,7,38,19
2548,8,28,19
2548,9,18,7
2548,10,15,7
2548,11,15,-6
2549,1,71,65
2549,2,71,60
2549,3,66,48
2549,4,54,37
2549,5,60,37
2549,6,54,22
2549,7,50,14
2549,8,50,0
2550,1,70,60
2550,2,66,45
2550,3,66,49
2550,4,66,44
2550,5,54,31
2550,6,54,38
2550,7,42,25
2550,8,31,11
2550,9,27,11
2550,10,7,3
2550,11,7,-12
2551,1,67,61
2551,2,64,57
2551,3,49,46
2551,4,44,35
2551,5,32,20
2551,6,24,16
2551,7,34,26
2551,8,35,26
2551,9,10,11
2551,10,0,6
2552,1,64,63
2552,2,64,64
2552,3,56,51
2552,4,54,41
2552,5,46,28
2552,6,33,20
2552,7,24,8
2552,8,24,-17
2553,1,63,60
2553,2,57,48
2553,3,42,43
2553,4,36,29
2553,5,34,29
2553,6,25,23
2553,7,32,23
2553,8,30,8
2553,9,30,-7
2554,1,65,59
2554,2,62,39
2554,3,52,27
2554,4,47,21
2554,5,43,1
2554,6,43,-10
2555,1,55,73
2555,2,53,61
2555,3,51,36
2555,4,39,16
2555,5,29,3
2555,6,29,-7
2556,1,60,75
2556,2,57,70
2556,3,59,70
2556,4,39,64
2556,5,36,44
2556,6,36,42
2556,7,24,32
2556,8,30,32
2556,9,25,17
2556,10,15,6
2556,11,15,-6
2557,1,65,63
2557,2,62,57
2557,3,59,46
2557,4,65,46
2557,5,55,43
2557,6,47,37
2557,7,55,37
2557,8,39,21
2557,9,19,6
2557,10,29,16
2557,11,24,16
2557,12,30,16
2557,13,28,3
2557,14,32,3
2557,15,32,-9
2558,1,65,72
2558,2,57,70
2558,3,53,54
2558,4,44,45
2558,5,38,33
2558,6,28,19
2558,7,24,3
2558,8,20,3
2558,9,20,-8
2559,1,69,63
2559,2,67,48
2559,3,64,35
2559,4,60,29
2559,5,56,21
2559,6,51,6
2559,7,51,-4
2560,1,65,61
2560,2,63,49
2560,3,63,46
2560,4,59,40
2560,5,54,28
2560,6,61,28
2560,7,58,18
2560,8,53,6
2560,9,53,-6
2561,1,60,64
2561,2,54,61
2561,3,50,46
2561,4,50,50
2561,5,35,41
2561,6,15,32
2561,7,13,32
2561,8,20,32
2561,9,30,42
2561,10,30,40
2561,11,30,38
2561,12,30,38
2561,13,30,35
2561,14,30,41
2561,15,30,47
2561,16,30,48
2561,17,26,23
2561,18,6,15
2561,19,-9,1
2562,1,67,67
2562,2,47,57
2562,3,44,53
2562,4,42,39
2562,5,33,25
2562,6,18,14
2562,7,26,14
2562,8,26,12
2562,9,26,-2
2563,1,55,71
2563,2,49,66
2563,3,49,51
2563,4,47,36
2563,5,57,46
2563,6,49,26
2563,7,45,15
2563,8,40,9
2563,9,40,0
2564,1,69,63
2564,2,54,57
2564,3,38,47
2564,4,28,33
2564,5,28,35
2564,6,28,39
2564,7,28,45
2564,8,38,55
2564,9,38,53
2564,10,30,41
2564,11,30,37
2564,12,15,29
2564,13,15,26
2564,14,25,36
2564,15,25,34
2564,16,35,44
2564,17,23,32
2564,18,23,17
2564,19,18,17
2564,20,15,17
2564,21,3,6
2564,22,9,6
2564,23,9,-4
2565,1,65,55
2565,2,75,65
2565,3,72,52
2565,4,70,39
2565,5,60,23
2565,6,56,12
2565,7,56,-1
2566,1,60,69
2566,2,57,66
2566,3,53,53
2566,4,53,57
2566,5,53,63
2566,6,53,63
2566,7,37,48
2566,8,25,38
2566,9,21,38
2566,10,17,26
2566,11,-3,21
2567,1,62,67
2567,2,54,51
2567,3,44,39
2567,4,29,29
2567,5,19,25
2567,6,10,14
2567,7,-5,14
2568,1,73,55
2568,2,58,45
2568,3,54,33
2568,4,52,23
2568,5,41,8
2568,6,41,-5
2569,1,73,61
2569,2,64,49
2569,3,59,39
2569,4,64,39
2569,5,62,29
2569,6,57,14
2569,7,57,-1
2570,1,65,60
2570,2,53,49
2570,3,43,29
2570,4,43,26
2570,5,27,12
2570,6,27,-3
2571,1,70,55
2571,2,55,47
2571,3,44,38
2571,4,41,25
2571,5,30,12
2571,6,29,12
2571,7,29,-2
2572,1,71,63
2572,2,65,48
2572,3,59,38
2572,4,54,38
2572,5,50,28
2572,6,50,26
2572,7,37,16
2572,8,32,2
2572,9,32,-6
2573,1,72,55
2573,2,68,45
2573,3,43,30
2573,4,35,18
2573,5,35,-2
2574,1,71,62
2574,2,61,42
2574,3,57,27
2574,4,52,27
2574,5,50,15
2574,6,47,15
2574,7,47,-1
2575,1,64,55
2575,2,64,53
2575,3,64,51
2575,4,60,37
2575,5,48,26
2575,6,38,13
2575,7,29,8
2575,8,29,-5
2576,1,75,72
2576,2,72,61
2576,3,75,71
2576,4,50,51
2576,5,41,26
2576,6,16,15
2576,7,10,5
2576,8,10,-6
2577,1,67,61
2577,2,65,57
2577,3,65,61
2577,4,60,51
2577,5,57,26
2577,6,54,6
2577,7,54,-8
2578,1,70,61
2578,2,70,57
2578,3,65,42
2578,4,65,27
2578,5,62,17
2578,6,58,11
2578,7,58,-5
2579,1,59,61
2579,2,55,49
2579,3,45,45
2579,4,52,45
2579,5,46,45
2579,6,43,37
2579,7,43,43
2579,8,28,35
2579,9,17,26
2579,10,19,26
2579,11,-1,1
2580,1,75,75
2580,2,55,66
2580,3,43,46
2580,4,43,41
2580,5,43,26
2580,6,29,11
2580,7,29,-14
2581,1,63,71
2581,2,43,56
2581,3,32,36
2581,4,7,26
2581,5,2,26
2581,6,-1,26
2582,1,65,64
2582,2,51,56
2582,3,45,41
2582,4,45,26
2582,5,43,6
2582,6,43,0
2583,1,60,62
2583,2,48,54
2583,3,37,44
2583,4,21,32
2583,5,21,32
2583,6,11,17
2583,7,11,17
2583,8,9,17
2583,9,7,17
2583,10,5,17
2583,11,13,17
2583,12,1,5
2583,13,1,-5
2584,1,59,61
2584,2,39,41
2584,3,35,32
2584,4,20,20
2584,5,15,20
2584,6,13,20
2584,7,1,17
2584,8,-3,17
2585,1,60,61
2585,2,70,71
2585,3,70,66
2585,4,70,66
2585,5,60,55
2585,6,47,40
2585,7,33,28
2585,8,28,14
2585,9,22,2
2585,10,22,-12
2586,1,63,71
2586,2,48,51
2586,3,44,46
2586,4,36,30
2586,5,16,22
2586,6,23,22
2586,7,18,22
2586,8,28,32
2586,9,15,23
2586,10,14,23
2586,11,14,23
2586,12,10,23
2586,13,-3,10
2587,1,73,50
2587,2,63,41
2587,3,57,31
2587,4,37,23
2587,5,33,12
2587,6,33,-2
2588,1,75,71
2588,2,66,71
2588,3,66,71
2588,4,66,69
2588,5,66,67
2588,6,66,61
2588,7,63,61
2588,8,52,48
2588,9,36,36
2588,10,30,27
2588,11,29,27
2588,12,16,19
2588,13,26,29
2588,14,26,27
2588,15,21,14
2588,16,8,2
2588,17,4,2
2588,18,4,2
2588,19,4,-2
2589,1,55,63
2589,2,51,53
2589,3,51,57
2589,4,51,55
2589,5,51,50
2589,6,51,54
2589,7,39,45
2589,8,28,25
2589,9,28,21
2589,10,28,23
2589,11,28,25
2589,12,28,29
2589,13,8,19
2589,14,-5,10
2590,1,63,65
2590,2,51,54
2590,3,36,41
2590,4,11,30
2590,5,16,30
2590,6,7,21
2590,7,5,21
2590,8,5,21
2590,9,4,21
2590,10,-9,6
2591,1,65,63
2591,2,65,58
2591,3,65,60
2591,4,65,58
2591,5,65,53
2591,6,65,48
2591,7,57,37
2591,8,44,28
2591,9,28,17
2591,10,18,2
2591,11,20,2
2591,12,20,-2
2592,1,67,65
2592,2,64,57
2592,3,64,52
2592,4,52,43
2592,5,36,37
2592,6,21,22
2592,7,25,22
2592,8,20,16
2592,9,20,11
2592,10,26,11
2592,11,21,2
2592,12,11,2
2592,13,21,12
2592,14,21,-13
2593,1,69,75
2593,2,44,63
2593,3,29,57
2593,4,16,52
2593,5,11,52
2593,6,6,52
2593,7,6,52
2593,8,6,52
2593,9,6,52
2593,10,-9,40
2594,1,69,69
2594,2,59,54
2594,3,59,53
2594,4,49,44
2594,5,49,41
2594,6,49,39
2594,7,49,43
2594,8,49,47
2594,9,41,32
2594,10,26,22
2594,11,26,29
2594,12,14,9
2594,13,14,-5
2595,1,63,50
2595,2,57,30
2595,3,53,16
2595,4,53,-4
2596,1,75,75
2596,2,59,65
2596,3,57,53
2596,4,52,40
2596,5,44,26
2596,6,24,22
2596,7,20,9
2596,8,20,-6
2597,1,65,65
2597,2,45,51
2597,3,31,40
2597,4,28,26
2597,5,25,18
2597,6,20,18
2597,7,14,18
2597,8,0,7
2598,1,55,61
2598,2,49,58
2598,3,45,48
2598,4,39,36
2598,5,37,16
2598,6,25,6
